,ID,Time,Filter,Flux,Freq,Lum,e_Lum,Lumkc,Lumbb,Tbb,maggies
5452,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5453,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5454,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5455,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5456,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5457,AT2019eve,-13.26,g.ZTF,0.0,6.85676e+14,0.00000e+00,1.04869e+42,0.00000e+00,0.00000e+00,1.40836e+04,inf
5458,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5459,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5460,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5461,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5462,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5463,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5464,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5465,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5466,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5467,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5468,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5469,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5470,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5471,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5472,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5473,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5474,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5475,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5476,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5477,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5478,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5479,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5480,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5481,AT2019eve,-8.59,g.ZTF,0.0,6.85676e+14,0.00000e+00,9.27185e+41,0.00000e+00,0.00000e+00,1.41596e+04,inf
5482,AT2019eve,-5.78,g.ZTF,3.59352e-05,6.85676e+14,4.28590e+42,7.74949e+41,3.76317e+42,8.80613e+42,1.41730e+04,33.611199834256524
5483,AT2019eve,-2.17,g.ZTF,7.56345e-05,6.85676e+14,9.02074e+42,8.30841e+41,7.92612e+42,1.84173e+43,1.41098e+04,32.803200149412035
5484,AT2019eve,17.30,g.ZTF,6.3026e-05,6.85676e+14,7.51696e+42,8.62507e+41,6.74136e+42,1.31441e+43,1.25186e+04,33.001200637193584
5485,AT2019eve,20.09,g.ZTF,6.04784e-05,6.85676e+14,7.21310e+42,7.86499e+41,6.48753e+42,1.23904e+43,1.23263e+04,33.04599926732709
5486,AT2019eve,22.85,g.ZTF,5.89169e-05,6.85676e+14,7.02687e+42,7.61753e+41,6.34155e+42,1.18332e+43,1.21080e+04,33.074400280689964
5487,AT2019eve,25.59,g.ZTF,5.91344e-05,6.85676e+14,7.05281e+42,8.30173e+41,6.38878e+42,1.16363e+43,1.18780e+04,33.07039951336699
5488,AT2019eve,32.05,g.ZTF,5.87327e-05,6.85676e+14,7.00490e+42,2.08198e+42,6.37195e+42,1.13135e+43,1.16320e+04,33.07780008438384
5489,AT2019eve,35.82,g.ZTF,7.45556e-05,6.85676e+14,8.89205e+42,2.85991e+42,8.06277e+42,1.45954e+43,1.18191e+04,32.81879932594133
5490,AT2019eve,40.39,g.ZTF,5.29078e-05,6.85676e+14,6.31018e+42,7.10213e+41,5.70615e+42,1.05089e+43,1.19838e+04,33.191200742064986
5491,AT2019eve,49.63,g.ZTF,5.20379e-05,6.85676e+14,6.20643e+42,1.01065e+42,5.56759e+42,1.08337e+43,1.24999e+04,33.209200594496636
5492,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5493,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5494,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5495,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5496,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5497,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5498,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5499,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5500,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5501,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5502,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5503,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5504,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5505,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5506,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5507,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5508,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5509,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5510,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5511,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5512,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5513,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5514,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5515,AT2019eve,-18.69,r.ZTF,0.0,5.10368e+14,0.00000e+00,2.41117e+42,0.00000e+00,0.00000e+00,1.40425e+04,inf
5516,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5517,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5518,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5519,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5520,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5521,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5522,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5523,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5524,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5525,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5526,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5527,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5528,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5529,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5530,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5531,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5532,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5533,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5534,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5535,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5536,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5537,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5538,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5539,AT2019eve,-15.98,r.ZTF,0.0,5.10368e+14,0.00000e+00,7.29068e+41,0.00000e+00,0.00000e+00,1.39785e+04,inf
5540,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5541,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5542,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5543,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5544,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5545,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5546,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5547,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5548,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5549,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5550,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5551,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5552,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5553,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5554,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5555,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5556,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5557,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5558,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5559,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5560,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5561,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5562,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5563,AT2019eve,-15.90,r.ZTF,0.0,5.10368e+14,0.00000e+00,1.19556e+42,0.00000e+00,0.00000e+00,1.39816e+04,inf
5564,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5565,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5566,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5567,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5568,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5569,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5570,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5571,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5572,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5573,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5574,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5575,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5576,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5577,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5578,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5579,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5580,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5581,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5582,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5583,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5584,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5585,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5586,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5587,AT2019eve,-7.66,r.ZTF,0.0,5.10368e+14,0.00000e+00,8.42139e+41,0.00000e+00,0.00000e+00,1.41510e+04,inf
5588,AT2019eve,-5.82,r.ZTF,2.39088e-05,5.10368e+14,2.02883e+42,4.28102e+41,2.92286e+42,6.84007e+42,1.41734e+04,34.053605552230074
5589,AT2019eve,-2.16,r.ZTF,5.94234e-05,5.10368e+14,5.04250e+42,4.94081e+41,7.25426e+42,1.68569e+43,1.41101e+04,33.065106257509164
5590,AT2019eve,3.46,r.ZTF,8.78451e-05,5.10368e+14,7.45429e+42,9.77182e+41,1.06589e+43,2.40479e+43,1.38455e+04,32.640706146102175
5591,AT2019eve,17.24,r.ZTF,6.53187e-05,5.10368e+14,5.54276e+42,7.21867e+41,7.65419e+42,1.49313e+43,1.25232e+04,32.962406168398005
5592,AT2019eve,22.80,r.ZTF,6.89918e-05,5.10368e+14,5.85445e+42,6.29803e+41,7.98313e+42,1.49021e+43,1.21116e+04,32.90300631034442
5593,AT2019eve,25.61,r.ZTF,6.52346e-05,5.10368e+14,5.53562e+42,6.56176e+41,7.49083e+42,1.36419e+43,1.18768e+04,32.963804990602426
5594,AT2019eve,29.31,r.ZTF,6.62091e-05,5.10368e+14,5.61832e+42,7.68955e+41,7.52578e+42,1.32914e+43,1.15803e+04,32.94770578893174
5595,AT2019eve,32.09,r.ZTF,5.92704e-05,5.10368e+14,5.02952e+42,9.21839e+41,6.74966e+42,1.19858e+43,1.16334e+04,33.06790535453589
5596,AT2019eve,35.76,r.ZTF,6.0746e-05,5.10368e+14,5.15473e+42,6.84141e+41,6.96147e+42,1.25992e+43,1.18172e+04,33.041205785481374
5597,AT2019eve,40.37,r.ZTF,5.40702e-05,5.10368e+14,4.58824e+42,5.83600e+41,6.23070e+42,1.14745e+43,1.19834e+04,33.16760506002914
5598,AT2019eve,44.07,r.ZTF,5.58313e-05,5.10368e+14,4.73768e+42,7.92424e+41,6.46875e+42,1.21279e+43,1.21527e+04,33.13280564933088
5599,AT2019lwu,24.88,UVW2,7.63007e-06,1.66730e+15,5.15454e+42,1.56668e+42,8.82506e+42,1.53310e+43,1.14181e+04,35.29367869427588
5600,AT2019lwu,32.34,UVW2,1.40129e-05,1.66730e+15,9.46650e+42,2.61569e+42,1.47318e+43,2.63027e+43,1.16862e+04,34.633679943073005
5601,AT2019lwu,33.48,UVW2,1.17633e-05,1.66730e+15,7.94675e+42,2.48854e+42,1.14282e+43,2.09026e+43,1.19181e+04,34.823677067515106
5602,AT2019lwu,34.01,UVW2,8.68018e-06,1.66730e+15,5.86394e+42,3.24053e+42,8.12285e+42,1.50354e+43,1.20317e+04,35.1536781720253
5603,AT2019lwu,47.50,UVW2,2.30424e-05,1.66730e+15,1.55665e+43,3.29756e+42,9.29470e+42,2.49228e+43,1.53909e+04,34.09368072149082
5604,AT2019lwu,47.86,UVW2,8.44362e-06,1.66730e+15,5.70413e+42,2.83700e+42,3.34131e+42,9.06071e+42,1.54917e+04,35.18367830021124
5605,AT2019lwu,49.59,UVW2,1.30175e-05,1.66730e+15,8.79406e+42,2.02491e+42,4.68262e+42,1.34611e+43,1.60162e+04,34.71368103413067
5606,AT2019lwu,24.88,UVM2,1.0021e-05,1.50402e+15,6.18629e+42,1.48142e+42,8.04564e+42,1.39768e+43,1.14180e+04,34.99772234467194
5607,AT2019lwu,32.34,UVM2,1.96296e-05,1.50402e+15,1.21180e+43,3.23671e+42,1.45477e+43,2.59755e+43,1.16868e+04,34.26772137524384
5608,AT2019lwu,33.48,UVM2,1.17196e-05,1.50402e+15,7.23486e+42,6.59691e+42,8.13113e+42,1.48729e+43,1.19186e+04,34.82771802727035
5609,AT2019lwu,34.01,UVM2,2.47122e-05,1.50402e+15,1.52556e+43,3.93427e+42,1.66169e+43,3.07596e+43,1.20322e+04,34.01772147468485
5610,AT2019lwu,47.51,UVM2,1.66307e-05,1.50402e+15,1.02667e+43,3.12047e+42,5.54290e+42,1.48639e+43,1.53916e+04,34.4477236764492
5611,AT2019lwu,47.87,UVM2,2.07449e-05,1.50402e+15,1.28065e+43,3.89242e+42,6.80494e+42,1.84543e+43,1.54923e+04,34.20772163582491
5612,AT2019lwu,49.59,UVM2,2.29568e-05,1.50402e+15,1.41720e+43,2.74110e+42,6.95600e+42,1.99980e+43,1.60169e+04,34.09772162335037
5613,AT2019lwu,24.88,UVW1,2.16623e-05,1.33916e+15,1.14027e+43,2.94064e+42,1.17778e+43,2.04608e+43,1.14182e+04,34.160738584849405
5614,AT2019lwu,32.35,UVW1,1.5693e-05,1.33916e+15,8.26054e+42,2.89113e+42,7.99999e+42,1.42852e+43,1.16873e+04,34.51073506313225
5615,AT2019lwu,33.48,UVW1,3.97837e-05,1.33916e+15,2.09415e+43,4.24333e+42,1.92422e+43,3.51920e+43,1.19174e+04,33.50073707170304
5616,AT2019lwu,34.01,UVW1,2.72713e-05,1.33916e+15,1.43552e+43,5.81751e+42,1.28618e+43,2.38062e+43,1.20313e+04,33.91073539777797
5617,AT2019lwu,47.51,UVW1,2.14637e-05,1.33916e+15,1.12982e+43,3.12180e+42,5.76753e+42,1.54674e+43,1.53923e+04,34.17073852616352
5618,AT2019lwu,47.87,UVW1,2.14637e-05,1.33916e+15,1.12982e+43,3.64210e+42,5.69474e+42,1.54445e+43,1.54929e+04,34.17073852616352
5619,AT2019lwu,49.59,UVW1,2.20651e-05,1.33916e+15,1.16147e+43,2.35346e+42,5.49462e+42,1.57979e+43,1.60176e+04,34.14073524992677
5620,AT2019lwu,24.88,U,5.01406e-05,9.74935e+14,1.79950e+43,4.14349e+42,1.41268e+43,2.45414e+43,1.14182e+04,33.24952618356666
5621,AT2019lwu,33.48,U,2.99357e-05,9.74935e+14,1.07436e+43,5.24448e+42,7.98197e+42,1.45986e+43,1.19176e+04,33.809526455238625
5622,AT2019lwu,34.01,U,7.24752e-05,9.74935e+14,2.60106e+43,8.86397e+42,1.90970e+43,3.53476e+43,1.20314e+04,32.84952644376903
5623,AT2019lwu,27.40,u.IOO,5.21949e-05,9.46935e+14,1.81341e+43,1.82053e+42,1.43072e+43,2.46625e+43,1.13411e+04,33.20592982535182
5624,AT2019lwu,36.41,u.IOO,3.6545e-05,9.46935e+14,1.26968e+43,1.76583e+42,8.91944e+42,1.74474e+43,1.25486e+04,33.59293008445002
5625,AT2019lwu,27.40,g.IOO,4.71993e-05,7.22218e+14,1.21239e+43,1.11666e+42,1.06008e+43,1.82737e+43,1.13412e+04,33.31516110555417
5626,AT2019lwu,36.41,g.IOO,3.18813e-05,7.22218e+14,8.18925e+42,7.54257e+41,6.92908e+42,1.35534e+43,1.25482e+04,33.74115994503144
5627,AT2019lwu,-14.24,g.ZTF,0.0,7.08314e+14,0.00000e+00,2.48147e+42,0.00000e+00,0.00000e+00,1.31108e+04,inf
